Alignment Data
x,y,z,zd
10.9453607875,-0.0002031835,2.8490202680,0.0000759870
10.9414335587,-0.0002351289,2.8468536578,0.0000819905
10.9374894105,-0.0001901659,2.8446705948,0.0000798162
10.9331616143,-0.0002303776,2.8422665127,0.0000675054
10.9292953401,-0.0001911702,2.8401049654,0.0000415612
10.9253967332,-0.0002201026,2.8379945931,0.0000835935
10.9214493033,-0.0002221499,2.8357781579,0.0000454366
10.9174507677,-0.0002052308,2.8335730002,0.0000456498
10.9130692004,-0.0002252401,2.8311844830,0.0000724811
10.9092286516,-0.0001975438,2.8290679336,0.0000719420
10.9053737722,-0.0002349358,2.8269556698,0.0000825496
10.9014540744,-0.0001964622,2.8248283426,0.0001127282
10.8971124111,-0.0002356697,2.8224191234,0.0000920260
10.8931197865,-0.0002026427,2.8201902124,0.0000584549
10.8892330783,-0.0002309957,2.8180547736,0.0000590518
10.8853588069,-0.0001994752,2.8159487680,0.0000812021
10.8811222486,-0.0002210297,2.8136186544,0.0000770554
10.8772678700,-0.0002017156,2.8115419649,0.0001154244
10.8734228417,-0.0002313047,2.8094121663,0.0000945248
10.8696174434,-0.0001922131,2.8073430101,0.0001115219
10.8653808088,-0.0002186347,2.8049938161,0.0000837059
10.8613942865,-0.0001997842,2.8028083188,0.0000814062
10.8574187732,-0.0002294892,2.8006441414,0.0000932998
10.8535459705,-0.0001937969,2.7985228021,0.0000907586
10.8494019260,-0.0002255491,2.7962374561,0.0000714551
10.8456100477,-0.0001948398,2.7941766816,0.0000831108
10.8417665265,-0.0002277509,2.7920393898,0.0000454584
10.8378465209,-0.0001953420,2.7898964197,0.0000428578
10.8334814467,-0.0002147333,2.7875792808,0.0001078506
10.8295327426,-0.0002006340,2.7853704552,0.0000527990
10.8255800579,-0.0002194459,2.7832381821,0.0000753924
10.8215442082,-0.0002065828,2.7810439543,0.0000802571
10.8175511975,-0.0002135744,2.7788487615,0.0000597081
10.8131887899,-0.0002150423,2.7764943891,0.0000799009
10.8092399287,-0.0002255878,2.7743870675,0.0001209098
10.8053126231,-0.0002004795,2.7722363333,0.0001057139
10.8013802186,-0.0002123383,2.7700972242,0.0001038509
10.7969840130,-0.0002218022,2.7676982396,0.0000929264
10.7930146033,-0.0002153900,2.7655383500,0.0000881153
10.7891208655,-0.0002114499,2.7634063489,0.0000690560
10.7852682253,-0.0002102910,2.7613653476,0.0001176691
10.7810197707,-0.0002045355,2.7590344227,0.0000898603
10.7771317884,-0.0002095957,2.7569123865,0.0000744394
10.7732499484,-0.0002142311,2.7547822393,0.0000465444
10.7693958417,-0.0002056943,2.7527038109,0.0000543264
10.7651628359,-0.0002268625,2.7504657770,0.0001064253
10.7612857466,-0.0001948398,2.7483445913,0.0000817380
10.7573528019,-0.0002301845,2.7462166436,0.0000794393
10.7534981926,-0.0001882344,2.7441463654,0.0000914449
